FID,Observed,Cond,LocalR2,Predicted,Intercept,C1_PublicS,C2_Domesti,C3_Irrigat,C4_Aquacul,C5_Mining_,Residual,StdError,StdErr_Int,StdErrC1_P,StdErrC2_D,StdErrC3_I,StdErrC4_A,StdErrC5_M,StdResid,Source_ID
16,331.149999999999980,3.264852084010000,0.703135706148000,318.850355438000010,31.061319255099999,1.018766007570000,-5.845976494540000,0.001100917068860,6.078839904930000,-4.451188650650000,12.299644561899999,63.406382393299999,26.754633630600001,0.421444102153000,19.331532656200000,0.000247485056880,2.860740624240000,11.716606729300000,0.193981175043000,16
17,22.719999999999999,3.638677331600000,0.682811283273000,53.487660748200000,30.648881955899999,0.739946434472000,-1.560693879220000,0.003231658474040,3.242652263960000,7.492176997400000,-30.767660748200001,81.595490618800000,29.322377351699998,0.483796767108000,22.073377245000000,0.000446935515017,1.809764887840000,9.287794095070000,-0.377075503988000,17
18,360.300000000000010,3.900786676350000,0.809854451528000,354.065721527999980,10.416733515100001,2.415856520250000,-24.976381455900000,0.003866189214470,6.104011606970000,2.299493048560000,6.234278472470000,72.048142629799997,29.488555417600001,0.906699758817000,33.042512073200001,0.000414883726503,1.168788671910000,8.318460106900000,0.086529343365600,18
19,93.650000000000006,3.466234663940000,0.626978946360000,148.572149916999990,33.916666990899998,1.964876050890000,-34.386537976200003,0.002707806242230,4.946261129360000,-4.720475723120000,-54.922149917399999,81.183005814099999,30.431159889500002,0.588207747559000,20.910517647799999,0.000441552667444,3.657015227880000,10.971699002899999,-0.676522744713000,19
20,266.980000000000020,3.990234758860000,0.821149925505000,330.597727556999980,6.634741083440000,1.231403965070000,-12.387750909299999,0.004033095241500,5.811018792760000,1.407731489570000,-63.617727557499997,63.053722872999998,29.103424170299999,0.633654954318000,32.098781390799999,0.000431921809293,1.161236507990000,8.333735047879999,-1.008944827660000,20
21,142.330000000000010,3.392059651240000,0.779356080769000,157.849822988000000,28.093362416400002,0.979690010972000,-2.913885113600000,0.001160965930760,4.693371463240000,-7.831777345350000,-15.519822988400000,81.819217643399995,26.085655389500001,0.413123640126000,18.971549610299999,0.000242705936448,2.300103441880000,24.687546877999999,-0.189684323994000,21
22,113.660000000000000,3.283715546080000,0.507787003191000,161.293250585000010,50.774295119800001,1.048916775040000,-14.533922428700000,0.000983033897570,14.926497949300000,-5.317053304160000,-47.633250584999999,78.124888799600001,28.220464092899999,0.434938969303000,19.714812696599999,0.000292855581382,6.159371256750000,10.896020865300001,-0.609706475323000,22
23,191.990000000000010,3.950155301260000,0.807352911211000,291.990028477000010,6.961991667900000,7.167822090800000,-51.763445571799998,0.003638685491430,5.912142673820000,4.420816316530000,-100.000028477000000,80.826102190100002,31.469207525200002,2.143618160880000,36.828325138499999,0.000431061459731,1.268912373370000,8.366204349829999,-1.237224433290000,23
24,7.290000000000000,3.605990454450000,0.726802639970000,23.122297277500000,18.651956502899999,2.982805582460000,-38.218795982700001,0.003255732211780,6.878119483440000,10.365919836600000,-15.832297277500000,79.639171160600000,28.068072846400000,0.860586113168000,28.246923622899999,0.000410738404276,1.220922208200000,8.291535700940001,-0.198800377337000,24
25,6.070000000000000,3.091387230430000,0.578860778624000,49.478968039900003,42.747811011000003,1.004502184670000,-10.117516976599999,0.001098330341840,6.668424303930000,-5.326953950080000,-43.408968039900003,81.840733839799995,25.356588356100001,0.416247582067000,19.057299236900000,0.000239421784574,2.920065511120000,10.826609122600001,-0.530407854417000,25
26,89.849999999999994,3.502375586870000,0.640070427944000,60.213759975700000,55.269719319600000,0.755819105633000,-6.960861882910000,0.001600126879090,3.374085634160000,-53.677463978100000,29.636240024300001,80.789916020500002,27.805196789200000,0.411723559589000,19.267219078699998,0.000292569476699,2.102181061980000,39.544351943099997,0.366830929950000,26
27,149.150000000000010,4.128416740850000,0.833949087663000,148.526429737000000,2.665603625780000,1.154805798380000,-11.680584259900000,0.004168816591130,5.706273767210000,1.208150839730000,0.623570262973000,6.276930604130000,30.000652678700000,0.655899138868000,33.577184579600001,0.000459027907312,1.181965578890000,8.356609061870000,0.099343182568100,27
28,74.540000000000006,3.320665678070000,0.760573070255000,75.913394742799994,26.439707180500001,1.014321440780000,-3.598879913660000,0.001132121831230,5.215957632070000,-4.649430323110000,-1.373394742750000,80.752209540400003,27.401636711199998,0.420453161932000,19.400586846100001,0.000245124965185,2.500181942440000,14.903560684400000,-0.017007519058200,28
29,48.340000000000003,4.715829366820000,0.825975873071000,82.892534620299998,3.876685219170000,11.296248164900000,-62.260328899699999,0.003743424769640,4.886385389240000,3.501274615270000,-34.552534620300001,82.800902538399995,32.079795418000003,3.922452778120000,39.063264486800001,0.000432561710896,1.413695923120000,8.353691962230000,-0.417296594132000,29
30,140.740000000000010,3.508964321140000,0.631192379475000,305.927804611999990,32.503372697000003,2.262863389480000,-38.125459033299997,0.002742519415620,5.354713588710000,-2.728113113600000,-165.187804612000010,75.475555532800001,30.713100731099999,0.724881550062000,22.875953664600001,0.000441259467464,3.517013515390000,10.969190434600000,-2.188626548640000,30
31,75.060000000000002,3.293290215970000,0.743429131908000,104.004549659000010,27.743927906600000,1.016589844710000,-4.271204261650000,0.001123800545310,5.378620825700000,-4.493476498640000,-28.944549659300002,82.605285172899997,27.084432418999999,0.420181782912000,19.345475753900001,0.000245071454303,2.554480722340000,13.332485350400001,-0.350395856617000,31
32,96.909999999999997,3.918142792650000,0.800227739079000,66.732586875699994,10.118031049200001,6.937065369570000,-47.760410121200003,0.003667050094620,5.759396722700000,3.871460240540000,30.177413124299999,83.095579852699998,30.804168244000000,2.282445243910000,35.698987891000002,0.000418609882943,1.243856545540000,8.338685237620000,0.363165082641000,32
33,850.620000000000000,3.970855778460000,0.822993816051000,831.886381364000040,6.157832220880000,2.132648795280000,-23.550399882600001,0.003954305503020,6.146245141910000,2.211860925860000,18.733618636199999,25.439710978600001,29.818703373100000,0.829562325413000,33.669629622099997,0.000424233168572,1.183838600980000,8.329565639320000,0.736392746441000,33
34,367.630000000000000,3.717844639450000,0.652186194596000,428.333357251999980,22.228909427500000,2.063389191720000,-33.479589500599999,0.002945162477700,5.325479026060000,80.917624728800007,-60.703357252399996,65.526062650200004,28.387457736500000,0.717996767905000,25.151262689999999,0.000427282254283,2.532551867020000,32.565563352700003,-0.926400195545000,34
35,52.130000000000003,3.272850298210000,0.663169645543000,69.684038749699994,42.820795445300000,0.874032757337000,-5.800591169980000,0.001404295930040,3.705420250080000,-16.755280674900000,-17.554038749699998,82.971693322999997,27.634507797200001,0.412914670138000,19.168982943100001,0.000283265304625,2.114822235260000,15.535954320600000,-0.211566596349000,35
36,4.610000000000000,4.372872997050000,0.819073596317000,28.787948817499998,4.819282952430000,9.670937940050001,-57.633025515200003,0.003700151972430,5.293012685930000,3.832407588600000,-24.177948817499999,80.635352256999994,31.909280048399999,3.185532760380000,38.217030236699998,0.000431926585976,1.346975977720000,8.356659998160000,-0.299843035849000,36
37,561.179999999999950,3.581588562250000,0.663657449706000,358.535371403999990,24.544818424999999,2.919310625150000,-43.496569506000000,0.003010478841670,6.777839047840000,8.455068789280000,202.644628595999990,77.689225627400006,28.419534224400000,0.921327618794000,27.351797851699999,0.000423874844801,2.017486501080000,11.764690976900001,2.608400675370000,37
38,343.790000000000020,3.258976220830000,0.533135846524000,173.513935800000010,39.668557904700002,1.137102604740000,-15.193392339800001,0.002156054227320,5.914470105430000,-6.371059986430000,170.276064200000010,77.637708304900002,28.735722985100001,0.425787366220000,19.335060089300001,0.000363146488281,3.433095085510000,10.940845697700000,2.193213425770000,38
39,114.420000000000000,3.193141871790000,0.632202922578000,178.370859147999990,37.393830308799998,1.023853188140000,-8.528788037780000,0.001079345898070,6.746675351670000,-4.651835498310000,-63.950859148500001,80.387145756799995,26.070727975200001,0.419570933068000,19.199211842899999,0.000248191260461,2.989072259180000,10.919890216600001,-0.795535885077000,39
40,126.510000000000010,3.270435869720000,0.456944876357000,128.330080688000010,53.879696934300000,1.136680366160000,-17.373433436799999,0.001055961660520,14.052380619499999,-5.552900491880000,-1.820080687950000,81.799872106199999,28.861292207799998,0.441409106252000,19.809675418400001,0.000306157837235,5.232046728680000,10.948011832400001,-0.022250409946600,40
41,224.819999999999990,3.473096685720000,0.597982739779000,279.455270407000000,58.782744332800000,0.542040383486000,-3.408301316460000,0.001748625513600,3.672640732970000,1.597073002520000,-54.635270406799997,39.586909073100003,29.641960539599999,0.429268443971000,20.335724548700000,0.000296648101154,1.866893758540000,8.564563623540000,-1.380134789150000,41
42,150.810000000000000,3.340689826180000,0.772116596141000,144.645283503000000,26.858460597099999,0.998603072758000,-3.122703473330000,0.001146308437270,4.876243088720000,-5.648520549160000,6.164716496580000,82.962995577000001,26.539586749600002,0.416142753509000,19.126734554500000,0.000241166927287,2.350352957510000,18.152423231600000,0.074306821417300,42
43,1.620000000000000,3.668376043930000,0.623398741936000,54.825283088799999,61.853811772199997,0.653793869813000,-5.916672937460000,0.001831566705740,3.146215106290000,-79.216168497799998,-53.205283088800002,81.638814702700003,29.687707044400000,0.419960306433000,19.807666868799998,0.000351160344875,2.109406425060000,75.914401511600005,-0.651715526279000,43
44,138.539999999999990,4.208097532220000,0.817977073947000,142.422810809000000,7.027535257070000,0.769861053199000,-2.503363066780000,0.003913606590870,5.737235297390000,1.072491181690000,-3.882810808750000,81.463619443100001,31.124139705299999,0.610746145659000,33.873790099600001,0.000471886682764,1.194452062940000,8.401315460359999,-0.047663126623800,44
45,9.500000000000000,3.205737539600000,0.575011185271000,46.575367210000003,46.994785436000001,0.854482970654000,-8.991208002110000,0.001904806544730,3.511265919570000,-9.886395291400000,-37.075367210000003,81.853093353999995,26.898321523700002,0.409860274388000,18.989718595300001,0.000285840084627,2.120905723900000,11.050033606900000,-0.452950104765000,45
46,165.599999999999990,3.878456709480000,0.688715781608000,168.837648503999990,59.985210611200003,0.704610818173000,-6.194177061540000,0.001620952261660,3.275363942920000,-81.958555630000006,-3.237648503860000,81.926019354700003,29.955437934500001,0.417869384764000,19.667392084599999,0.000351902304821,2.141562102410000,68.119643221299995,-0.039519172655500,46
47,2.210000000000000,3.307435531680000,0.534872419552000,52.517395624000002,49.299830011499999,0.999604019877000,-12.957746065000000,0.000960413136350,15.812386080500000,-5.351034527750000,-50.307395624000002,80.413312492499998,27.922768310599999,0.436520276456000,19.689834728600001,0.000289255872714,7.211499916330000,10.879933642599999,-0.625610288454000,47
48,140.410000000000000,3.998066445880000,0.680380827834000,139.171318732000000,10.009817490300000,1.132525965790000,-17.774151975199999,0.003011064350300,3.056060063330000,205.081401035999990,1.238681267910000,64.778690776999994,28.112138767200001,0.486497831926000,21.359449139599999,0.000429547662535,2.127949489790000,103.015084810999990,0.019121739773600,48
49,29.340000000000000,3.723849046980000,0.759989776416000,88.337294247599999,15.953934087200000,3.966227845710000,-40.951750203800003,0.003428871231690,6.601929597950000,6.751107690270000,-58.997294247600003,80.331774147900006,29.268684594900002,1.118778942950000,31.794552699400001,0.000411613113724,1.188706430100000,8.476155519940001,-0.734420406787000,49
50,343.209999999999980,3.531521213300000,0.615221166090000,218.100387506000000,58.985621805400001,0.497037458098000,-0.559003262023000,0.001647774731060,4.581874417210000,2.486845948010000,125.109612494000000,75.418169020999997,30.471359059299999,0.435012419860000,21.667972827500002,0.000303589074133,1.617127962730000,8.511931700820000,1.658878942810000,50
51,416.519999999999980,3.680850555900000,0.794309008971000,425.038245200000010,35.601311290200002,0.908918576172000,-3.190164307390000,0.001245321456930,4.113019566520000,-26.062790520699998,-8.518245200220001,40.604603444500000,28.156533429300001,0.411564756351000,19.171862697700000,0.000279655420265,2.186715663200000,59.009384147600002,-0.209785208514000,51
52,0.270000000000000,3.768442803850000,0.779345680173000,13.504696732599999,12.806485037500000,4.153738654770000,-40.194309448600002,0.003527011637750,6.501196830790000,5.162875622990000,-13.234696732600000,79.856601393500000,29.730245786899999,1.172390804230000,32.631049786399998,0.000414037508122,1.191162831360000,8.368478520220000,-0.165730778692000,52
53,693.630000000000000,4.017161406250000,0.821573709399000,474.162955850000000,6.421654078310000,6.632751385090000,-45.468974341799999,0.003839215455080,5.604166713020000,2.972658260550000,219.467044149999990,74.818905760000007,31.194675144300000,2.341120959820000,36.519946343800001,0.000428431978981,1.261141028950000,8.339718795940000,2.933309995930000,53
54,7.050000000000000,4.042124089830000,0.723315643079000,58.607940566000003,52.901353081000003,0.781029733594000,-5.614588033330000,0.001521605828020,3.460444123870000,-72.227495408199999,-51.557940565999999,78.587201823699999,29.702432036699999,0.415691445115000,19.423529034100000,0.000345200932548,2.148160156800000,68.213774754499994,-0.656060266425000,54
55,48.729999999999997,3.245117254890000,0.722501891515000,65.496783218600001,30.245382403899999,1.004566866230000,-4.958414255090000,0.001120622272000,5.430079495520000,-4.948253315150000,-16.766783218600001,77.527819515800005,25.830011892000002,0.416866744949000,19.065543287499999,0.000239795748299,2.564183236800000,12.739925558600000,-0.216267958048000,55
56,183.009999999999990,3.792516935300000,0.691041891493000,191.548581546000010,39.513709731500001,0.474851482353000,7.197965079900000,0.002510787179760,5.635443572240000,1.739670137300000,-8.538581545760000,79.378119914899997,30.594268300700001,0.472472690123000,26.768810091100001,0.000357343106828,1.234962297440000,8.452787217750000,-0.107568452804000,56
57,44.789999999999999,3.756314665310000,0.736280670929000,32.170469049799998,17.710909282700001,5.186477846110000,-58.234359926700002,0.003282901172870,6.829508321520000,10.755514007200000,12.619530950200000,71.836120297899996,29.758186659400000,1.491973945740000,34.835715264500003,0.000422369531330,1.281795299450000,8.730389022780001,0.175671109434000,57
58,0.900000000000000,3.706635912040000,0.650111229535000,59.086526053699998,61.474455423400002,0.676002160697000,-6.105779645400000,0.001715748138450,3.213734770580000,-81.322745495400000,-58.186526053700000,80.234125279200001,29.726128548999998,0.418573448543000,19.715783791700002,0.000348006030568,2.121975107640000,70.527803805500000,-0.725209203082000,58
59,164.800000000000010,3.878471401920000,0.741404650388000,186.128490051000000,44.723714167700003,0.845302273636000,-4.498855194120000,0.001413447361310,3.684966710130000,-48.789024386500003,-21.328490051399999,55.772961007699998,29.347365773400000,0.415935461429000,19.301092968199999,0.000326371969675,2.147950299840000,56.485147738099997,-0.382416311884000,59
60,39.469999999999999,3.869277275390000,0.606424232262000,41.324488555899997,45.965469230200000,0.755119093111000,-6.664528337840000,0.002335948916130,3.068814857300000,-17.967548824300000,-1.854488555930000,75.042332213199998,29.909429648500002,0.422698310606000,19.714486906400001,0.000369657979253,2.111617948850000,96.442502381500006,-0.024712565577800,60
61,104.150000000000010,3.040940935340000,0.541180643789000,101.953212678000000,46.425619016500001,0.947066531283000,-10.447040990300000,0.001479689730650,4.387716397090000,-7.403081431480000,2.196787321620000,46.561318540199998,26.603098234200001,0.412272835671000,19.137631334799998,0.000274243965700,2.426728700160000,10.862290066500000,0.047180522169300,61
62,147.009999999999990,3.348532819780000,0.738778329895000,169.957992926000000,33.540483492000000,0.948852748033000,-4.208507010210000,0.001189861191600,4.491174897610000,-10.597956131700000,-22.947992926000001,70.458687419599997,27.215660650299998,0.414322862871000,19.110727219499999,0.000259329260859,2.250357613090000,20.986303547399999,-0.325694300681000,62
63,41.630000000000003,3.405646849740000,0.611507902128000,68.762464249999994,34.113909194900003,1.442483322490000,-22.722992053599999,0.002611703551190,4.931424470750000,-5.639468957550000,-27.132464250000002,79.768753447400002,30.272488540700000,0.460977424844000,19.584748073600000,0.000442768408345,3.530015119280000,10.984280719299999,-0.340139002772000,63
